Best,Mean,Worst
387.102246219386,406.19739590993646,426.9073745143019
383.99934841569706,392.991472655398,410.3189427891215
380.3719914238643,386.51721211600017,399.6200759942254
379.8427066451587,384.2495034677546,394.74184220214926
379.4115399828937,382.32959780548083,394.74184220214926
379.4115399828937,381.14927391241685,386.89347782941303
378.94509845389,380.0418722779733,383.0531030282753
378.871099022792,379.5131180188707,381.0800501334519
378.871099022792,378.98413399841854,379.2210855459206
378.871099022792,378.92654699293587,379.0621359701215
378.871099022792,378.9020829524774,379.0621359701215
378.871099022792,378.8789724009072,378.94509845389
