Best,Mean,Worst
4313023.028315447,4464694.17410168,4752561.473252497
4302063.477644103,4394780.6644721115,4752561.473252497
4302063.477644103,4322931.630154339,4367003.604271837
4302063.477644103,4305997.242042974,4314002.244954465
4302063.477644103,4304255.38777837,4313023.028315447
4302063.477644103,4549019.87306231,4752561.473252497
4302063.477644103,4350436.502039525,4752561.473252497
4302063.477644103,4320228.903896892,4367003.604271837
4302063.477644103,4311302.184776736,4359764.60918502
4302063.477644103,4306686.492693292,4314869.274011437
4302063.477644103,4466993.290241726,4752561.473252497
4302063.477644103,4350487.506259213,4751176.964369314
4302063.477644103,4315015.854285411,4372790.364122734
4302063.477644103,4310790.259311161,4367003.604271837
4302063.477644103,4307087.5877310075,4314869.274011437
