Best,Mean,Worst
16.147669154204337,17.050437250137787,18.982852097245804
16.107614295441255,16.535035036589537,17.478448483465236
16.06995715613767,16.18288767594588,16.663128157265746
16.06616785334273,16.117792494271505,16.28283043198012
16.06616785334273,16.09037562191352,16.12003291468832
16.06616785334273,16.08211849141643,16.112580337760114
16.066065745039737,16.078056975719754,16.112580337760114
16.066065745039737,16.073570882138643,16.097311764505168
16.066065745039737,16.06948376050967,16.083932072065572
16.06540971926059,16.067544286683304,16.072069517698633
16.06540971926059,16.06682726106676,16.072069517698633
16.06540971926059,16.066230803713925,16.07096993861014
16.06540971926059,16.06606644447798,16.06995715613767
16.06540971926059,17.374434715077427,18.95234953176117
16.06540971926059,16.673304252235564,17.43194708598761
16.06540971926059,16.31277960100972,17.23903394080807
16.06540971926059,16.164876733464805,16.440437765208152
16.06540971926059,16.123651445320814,16.270445794584198
16.06540971926059,17.40780601324392,18.5112689030969
16.06540971926059,16.649339149873775,17.411979458410578
16.06540971926059,16.346620558459783,17.2773957234171
16.06540971926059,16.178583654929582,17.2773957234171
16.06540971926059,16.096073844782186,16.164699909803694
