Best,Mean,Worst,Diversity
18969.874217700235,20224.19665902833,21382.197106763673,233755.76166658927
18969.874217700235,19538.350558984974,21369.695812473667,165601.0732856365
18969.874217700235,19148.032685207727,21337.932422415848,60250.745356876796
18965.455080803724,19000.40973825448,19146.19592438305,8995.196842482928
18965.455080803724,18988.451275441956,19146.19592438305,6744.300615660708
18965.455080803724,18970.734467033795,18983.72137362731,1021.594242433137
18965.455080803724,18967.506118905214,18971.28966856346,367.1053124513892
18965.455080803724,18966.494810355664,18970.910230022702,265.35670037713135
18965.455080803724,18965.587044036427,18966.334835688445,44.8674991207954
18965.455080803724,18965.45508080372,18965.455080803724,0.0
