Best,Mean,Worst
94.3765332640292,100.60318706363364,117.03462486059125
94.3765332640292,98.48616896545664,109.23070237332311
94.16814550460322,96.94807810184679,103.07739544562803
94.16814550460322,95.77655255108647,98.699542095423
94.16814550460322,95.50316108714999,98.32609394942857
94.16814550460322,94.98577996894987,96.54934805833798
94.16814550460322,98.22518471922285,101.54184407949327
94.16814550460322,97.21795216952953,99.11289652071078
94.16814550460322,96.2207297419481,98.87800192320455
94.16814550460322,95.27142914118876,97.54535133218172
94.16814550460322,94.91384465793456,97.04794094134134
94.16814550460322,99.1892881507055,110.06956372042043
94.16814550460322,97.38973542550534,101.24944083052529
94.16814550460322,95.93191880355425,99.49489877985752
94.16814550460322,95.37832618229142,97.37923600890483
94.16758036167403,94.9187757866469,97.35839736596967
94.16758036167403,94.62097612580219,97.35839736596967
94.16696137784095,94.34546944882739,95.16887505844173
94.16696137784095,94.23426540071591,94.7430039986656
94.16696137784095,94.18447006393019,94.40508874037417
94.16696137784095,94.1681018341673,94.17473768773314
