Best,Mean,Worst,Diversity
17812529.756277796,18583299.190716088,21530274.399463538,839865638.3702251
17812529.756277796,18072081.98676471,19680753.613182157,354803721.0919001
17812529.756277796,17894284.540751893,19485798.49599766,124293739.93335482
17812529.756277796,17854412.411579274,19485798.49599766,65312544.47088982
17812529.756277796,17812549.29748428,17812660.03098767,26576.040814071894
17812529.756277796,17995042.922217093,19687873.079313915,65753404.29089783
17812529.756277796,17812746.92072321,17813246.342001736,47755.78785659
17812529.756277796,17812680.86891048,17813003.932098653,38820.05431111902
17812529.756277796,17812609.742537353,17813003.932098653,24235.43859387189
17812529.756277796,17812573.00627532,17813003.932098653,14871.702540569007
17812529.756277796,18662795.74848875,20075939.012527477,46040754.090490386
17812529.756277796,18268996.489596754,19419617.729005832,32204832.942371048
17812529.756277796,17973325.053545646,19419617.729005832,14468283.457687184
17812529.756277796,17812555.81121977,17812660.03098767,2084.395357966423
17812529.756277796,17812555.81121977,17812660.03098767,2084.395357966423
