Best,Mean,Worst,Diversity
76.05906359168155,84.11869226826651,99.93217503169592,5315.990772094353
76.05906359168155,79.25619538952148,84.95033575355667,2762.9044990931193
76.05906359168155,77.11292541395522,84.83516107100911,1146.593211288004
76.05906359168155,76.49937626623117,82.29755111160688,483.5214520164901
76.05906359168155,76.21705837965985,77.13528342093606,174.83084990184915
76.05906359168155,83.29142223988327,98.34829075772204,884.3682824334397
76.05906359168155,78.44020621918062,81.8697181932182,501.82402752979874
76.05906359168155,77.36197021050968,81.8697181932182,339.42237686010174
76.05906359168155,76.2072306179794,76.54534885754781,34.58634723511449
76.05906359168155,76.10723417867285,76.21356700007249,10.898019246704848
76.05906359168155,80.16928530364206,84.67620575814186,186.40374914146724
76.05906359168155,79.65793996797075,84.67620575814186,186.15306690529184
76.05906359168155,77.90166785099244,84.29651258939822,120.86258071378501
76.05906359168155,76.85461920466402,81.70798530611266,63.832119655811965
76.05906359168155,76.09097236420202,76.14939416632744,1.9939326652423688
