Best,Mean,Worst
5809891768516394.0,5810057681686548.0,5810066413958662.0
5809891768516394.0,5810014020325982.0,5810066413958662.0
5809891768516394.0,5809970358965415.0,5810066413958662.0
5809891768516394.0,5809917965332736.0,5810066413958662.0
5809891768516394.0,5809891768516395.0,5809891768516394.0
5809891768516394.0,5810040217142320.0,5810066413958662.0
5809891768516394.0,5810022752598094.0,5810066413958662.0
5809891768516394.0,5809952894421189.0,5810066413958662.0
5809891768516394.0,5809926697604849.0,5810066413958662.0
5809891768516394.0,5809909233060622.0,5810066413958662.0
5809891768516394.0,5810031484870208.0,5810066413958662.0
5809891768516394.0,5810005288053869.0,5810066413958662.0
5809891768516394.0,5809996555781756.0,5810066413958662.0
5809891768516394.0,5809970358965415.0,5810066413958662.0
5809891768516394.0,5809917965332734.0,5810066413958662.0
