Best,Mean,Worst,Diversity
107.48277114073184,115.19126366215019,130.16570563708092,4144.452114484867
107.48277114073184,111.45578519529174,119.32282946882094,2129.128983005931
107.41684895466666,109.74517461053563,114.73993638227519,1482.8993121577198
107.37653618007326,108.62777287963077,111.00504139896103,863.103683868616
107.36027823009636,108.05935537348516,109.34288649577499,622.7675433918296
107.36027823009636,107.72467565155064,109.34288649577499,438.89193235285745
107.36027823009636,107.5081328650726,109.34288649577499,203.16394370654504
107.36027823009636,107.39595612717558,108.45628443661087,52.72013962036809
107.36027823009636,114.06479251261672,120.55689974041876,920.8208134690426
107.36027823009636,110.83931019370382,114.41823562594718,416.57765207713487
107.36027823009636,108.90079745115779,112.30572480827198,322.4556263072458
107.36027823009636,108.11881227432534,110.63639234335147,205.7935088796217
107.36027823009636,107.58934581293602,109.36347045878347,77.95755181568258
107.36027823009636,114.43533314436141,119.9366434235977,209.09014033550346
107.36027823009636,110.90236580910523,114.6910739594682,134.72531935238362
107.36027823009636,108.35915998533196,111.21648238500148,56.588353336422344
107.36027823009636,108.02171601512865,111.21320425702756,52.515941433248614
107.36027823009636,107.6329515623149,109.42853001886046,23.22363683282657
