Best,Mean,Worst
414.76673661085704,432.6421903426411,453.64911437765204
412.06502855696584,425.3043985582047,437.56737028664986
409.5040271083969,418.6461504165406,428.76731783906234
406.4175281681807,413.3320796970673,421.54282903882705
405.7458037525196,409.38908084760436,418.8855075045632
404.91789732200675,407.4294649459671,415.3703414596579
404.91789732200675,406.6473644075576,414.10192350086606
404.806644403865,406.060266316914,414.10192350086606
404.806644403865,405.8153080108574,411.69132956477483
404.806644403865,405.2450916919517,407.2179714704086
404.806644403865,405.2145752867684,407.2179714704086
404.806644403865,405.0801068665183,406.52957928109174
404.806644403865,405.0067575787119,406.05964224406944
