Best,Mean,Worst
325930.3621695296,326364.5145532941,326865.68325269275
325930.3621695296,326241.7412213066,326818.9104610068
325930.3621695296,326117.11476707034,326529.6463892686
325927.4411973735,326031.2554193855,326510.5376023036
325921.67808225943,325962.43711163837,326113.6806786897
325921.67808225943,325931.88179847813,325955.5127135101
325921.67808225943,325927.571034741,325955.5127135101
325921.67808225943,325924.02141827805,325936.5668146633
325921.67808225943,326266.1959467045,326818.9104610068
325921.67808225943,326070.5229537996,326818.9104610068
325921.67808225943,326044.0364845081,326818.9104610068
325921.67808225943,325940.30377860065,326113.6806786897
325921.67808225943,325925.36646242824,325957.34781944583
325921.67808225943,326214.10859796574,327698.7083529359
325921.67808225943,326062.2989356575,326818.9104610068
325921.67808225943,325953.2136541294,326113.6806786897
325921.67808225943,325930.3169208624,325944.37062524294
325921.67808225943,325925.83099536394,325944.2983468452
