Best,Mean,Worst
14333.324221363835,14583.4953637291,14913.241902880245
14333.324221363835,14463.876307594555,14719.022625540245
14333.324221363835,14421.39174294945,14671.663059508403
14302.525997282473,14367.947537979397,14571.844121209453
14302.248816272167,14346.870564004657,14571.844121209453
14300.833711700514,14331.405033091485,14431.024075848072
14300.833711700514,14317.935716818527,14412.912947413795
14300.833711700514,14310.079434854697,14361.309569465582
14300.833711700514,14307.271501779289,14361.309569465582
14300.833711700514,14306.610465507893,14355.551373674167
