Best,Mean,Worst
323682.1703085087,324015.93308515626,327323.38459955377
323682.1703085087,323690.73399070476,323838.6088648567
323682.1703085087,323682.50746958994,323683.5189528333
323682.1703085087,323682.1703085088,323682.1703085087
323682.1703085087,323745.01545991295,323838.6088648567
323682.1703085087,323698.08389300853,323838.6088648567
323682.1703085087,323682.3051729413,323683.5189528333
323682.1703085087,323682.1703085088,323682.1703085087
323682.1703085087,323721.9542697581,323838.6088648567
323682.1703085087,323682.91206288734,323683.5189528333
323682.1703085087,323682.23774072505,323683.5189528333
323682.1703085087,323682.1703085088,323682.1703085087
