Best,Mean,Worst
80.56986749049,90.29377093107911,107.2804365371053
79.16261431285866,84.40658284918183,97.87388529588341
79.05787712502213,81.12512957332503,86.88008197649582
79.05787712502213,79.91358211926838,82.8921326325706
79.03611444193118,79.49128354452725,82.72703933676935
79.03611444193118,79.33763139288926,82.72703933676935
79.03611444193118,79.23860464818958,82.72703933676935
79.03611444193118,79.23234254599102,82.72703933676935
79.03611444193118,79.22888913502376,82.72703933676935
79.03611444193118,79.22701196286216,82.72703933676935
