Best,Mean,Worst
13504.935525505896,13846.11844874562,14724.85367714697
13504.935525505896,13632.359878956562,13908.929500683325
13504.935525505896,13566.115211447808,13706.504645882542
13504.911119425233,13530.823524623751,13577.62324366985
13504.287497254338,13516.314815204383,13570.7752815859
13504.287497254338,13507.782976851076,13570.7752815859
13504.287497254338,13504.359371500712,13504.573866833452
13504.287497254338,13504.321015428388,13504.549460752793
13504.287497254338,13504.28993786241,13504.311903335001
13504.287497254338,13504.288717558378,13504.311903335001
