Best,Mean,Worst
378.7987214715364,398.10430205538955,417.32322485494615
378.7987214715364,390.43088667630434,403.6154465377731
375.39957275588165,382.44154390236935,395.1937129885334
375.39957275588165,378.78985447214353,386.09399087660745
373.56454586477986,375.7845263318432,380.0073808863207
373.56454586477986,374.8839440021014,376.3852757651506
373.2846045263158,374.34164088707735,376.0066312409175
373.2552737004608,373.9270947000583,375.39077894611717
372.5592147159434,373.4657732550894,375.39077894611717
372.49580268773457,373.14794465102693,373.9501540461748
372.49580268773457,373.0015945987842,373.9501540461748
372.3751028373637,372.8243557484042,373.6633808985975
372.3751028373637,372.6683201817372,373.0771563178804
372.3751028373637,372.62349151697015,373.0771563178804
372.2992086803983,372.5251295587875,372.8297894508367
372.2489537927078,372.3845124713578,372.5513411589807
372.2489537927078,372.30630148026796,372.49580268773457
372.2489537927078,372.27276417314386,372.3423167296472
372.2489537927078,372.25482407130187,372.26905034772903
372.2489537927078,398.1832471544492,413.66396381674207
372.2489537927078,386.39646769374076,399.3843257774718
372.2489537927078,381.34329367270243,392.9357213901469
372.2489537927078,378.88964923295487,384.52900951321794
372.2489537927078,377.7371730733188,384.4715148695832
372.2489537927078,397.3705418606847,420.977382276272
372.2489537927078,388.3080865621792,404.6708164459115
372.2489537927078,382.051814641723,396.20839034422374
372.2489537927078,377.4913702641218,385.3985004792414
372.2489537927078,375.03618569581005,380.5385166945116
