Best,Mean,Worst
11684.491484575186,12083.09774058227,12755.611699545232
11682.258626448693,11842.650372429245,12620.840971386184
11682.258626448693,11697.794202620062,11867.726224485512
11681.7899732765,11687.358397597964,11698.860920369585
11681.603043329238,11683.819677606354,11687.702877145653
11681.603043329238,11682.486007172327,11685.281843774106
11681.603043329238,11681.852380334109,11683.167317192361
11681.603043329238,11681.64764477326,11681.866440534788
11681.603043329238,11681.62512841562,11681.75027723847
11681.603043329238,11681.610405024698,11681.75027723847
