Best,Mean,Worst
16.208251686519766,17.21371228610828,19.297278727422004
16.208251686519766,16.56828222153153,17.62902153548832
16.142720650439255,16.422912419383152,17.108391138763196
16.142470969524197,16.29709972035412,16.867309811843928
16.12407618898257,16.220558032441176,16.45580095287071
16.11470880249842,16.15204916483631,16.250201580754336
16.114187892634476,16.129272507631633,16.16025919599219
16.114187892634476,16.12294352469117,16.143280392292052
16.11130404930102,16.115128270248203,16.123439144815148
16.11130404930102,16.112729503669804,16.115283608156027
16.11130404930102,16.112166132160745,16.114187892634476
16.11130404930102,16.111690075303848,16.114187892634476
16.11130404930102,17.359205169838663,18.7039912543816
16.11130404930102,16.94587107503002,17.767273256589867
16.11130404930102,16.556843520038896,17.32303602093711
16.11130404930102,16.224734976872274,16.34013929174616
16.11130404930102,16.165209754832397,16.292800820669918
16.11130404930102,17.253748880796497,19.062315485989846
16.11130404930102,16.77089871442234,17.703840429946467
16.11130404930102,16.6260474602275,17.437460412947907
16.11130404930102,16.413991443111108,17.255504013715434
16.11130404930102,16.24359662339355,16.43089730672906
