Best,Mean,Worst
5951985136246074.0,5962057664980014.0,5966319753852170.0
5951985136246074.0,5956991069871228.0,5962656614786516.0
5951985136246074.0,5954323200236118.0,5962656614786516.0
5951985136246074.0,5952188904528031.0,5954022819065631.0
5951985136246074.0,5951985136246075.0,5951985136246074.0
5951985136246074.0,5958388023370338.0,5962656614786516.0
5951985136246074.0,5954526968518074.0,5962656614786516.0
5951985136246074.0,5952824362596031.0,5962656614786516.0
5951985136246074.0,5951985136246075.0,5951985136246074.0
5951985136246074.0,5958388023370338.0,5962656614786516.0
5951985136246074.0,5954221316095142.0,5962656614786516.0
5951985136246074.0,5952087020387053.0,5954022819065631.0
5951985136246074.0,5951985136246075.0,5951985136246074.0
