Best,Mean,Worst
325705.8559555968,326656.1737489574,327490.4769596111
325705.8456760308,326071.151416307,327445.4393920182
325705.8456760308,325953.0436787641,327245.530430124
325705.8456760308,325746.46702377696,325940.9594935099
325705.8456760308,325729.4441836362,325894.3484780976
325705.7709392354,325717.798535684,325766.50844572886
325705.7709392354,325712.98980161455,325735.8876112286
325705.7709392354,325710.8402209496,325735.84395427187
325705.7709392354,325709.18213197484,325735.84395427187
325705.7709392354,325708.1401987063,325735.84395427187
325705.7709392354,325707.32594978926,325735.84395427187
