Best,Mean,Worst,Diversity
636.8510044021436,646.0340670784133,1001.3552611815101,14288.940521452534
636.8510044021436,636.8862325305363,637.0858585914295,47.910254614323094
636.8510044021436,636.8627471116076,637.0858585914295,17.84891838572821
636.8510044021436,636.8510044021434,636.8510044021436,0.0
636.8510044021436,654.9049421072873,997.2251959371533,6857.678077683049
636.8510044021436,636.8744898210725,637.0858585914295,8.45475081429231
636.8510044021436,636.8510044021439,636.8510044021436,0.0
636.8510044021436,636.9684314967866,637.0858585914295,5.871354732147438
636.8510044021436,636.8979752400007,637.0858585914295,3.7576670285743603
636.8510044021436,636.8510044021438,636.8510044021436,0.0
