Best,Mean,Worst
11685.522506678497,12047.226620731888,12774.322468441595
11685.522506678497,11840.583404388639,12379.383689685012
11685.522506678497,11738.849349279692,11946.42954848311
11685.062486397823,11695.154175031956,11851.110196940395
11685.062486397823,11686.250605987818,11690.148618732055
11685.062486397823,11685.738730139085,11690.148618732055
11684.996346062042,11685.368733555371,11685.911279781814
11684.996346062042,11685.134350321037,11685.522506678497
11684.996346062042,11685.033789807985,11685.41451930188
11684.996346062042,11684.999653078836,11685.062486397823
11684.996346062042,12112.951788152892,12779.84503231293
11684.996346062042,11866.174361741618,12138.461866860496
11684.996346062042,11773.010708580663,11949.404794152844
11684.996346062042,11708.966837078387,11875.7080019197
11684.996346062042,11687.007017441783,11689.47338303153
11684.996346062042,11933.353851430691,12384.58915303972
11684.996346062042,11800.18238260067,12040.831673279938
11684.996346062042,11728.187428570405,11949.874585229349
11684.996346062042,11687.685797095826,11707.213292837097
11684.996346062042,11685.764176700697,11689.47338303153
