Best,Mean,Worst
2869504.636148614,2870903.814455775,2872613.92127564
2869504.636148614,2869815.5646613175,2872613.92127564
2869504.636148614,2869504.636148615,2869504.636148614
2869504.636148614,2870437.4216867215,2872613.92127564
2869504.636148614,2869971.0289176684,2872613.92127564
2869504.636148614,2869815.5646613175,2872613.92127564
2869504.636148614,2869504.636148615,2869504.636148614
2869504.636148614,2870903.814455776,2872613.92127564
2869504.636148614,2870592.885943074,2872613.92127564
2869504.636148614,2870281.957430371,2872613.92127564
2869504.636148614,2869660.100404966,2872613.92127564
2869504.636148614,2869504.636148615,2869504.636148614
