Best,Mean,Worst
3567055.855116077,3567603.577451214,3568151.299786352
3565526.917817356,3567230.9578766176,3568151.299786352
3565526.917817356,3566967.882769047,3568151.299786352
3565526.917817356,3566562.699991605,3568151.299786352
3565526.917817356,3566310.4109440343,3567055.855116077
3565526.917817356,3567669.1357447268,3568151.299786352
3565526.917817356,3567176.185643104,3568151.299786352
3565526.917817356,3566628.9977072114,3567055.855116077
3565526.917817356,3566246.763382531,3567055.855116077
3565526.917817356,3565711.6353279785,3567055.855116077
3565526.917817356,3567581.9028197923,3568151.299786352
3565526.917817356,3567067.2780867456,3568151.299786352
3565526.917817356,3566499.052430102,3568151.299786352
3565526.917817356,3566214.93960178,3567055.855116077
3565526.917817356,3566116.1811947515,3567055.855116077
