Best,Mean,Worst
5809891768516394.0,5810057681686548.0,5810066413958662.0
5809891768516394.0,5810031484870207.0,5810066413958662.0
5809891768516394.0,5810014020325981.0,5810066413958662.0
5809891768516394.0,5809952894421189.0,5810066413958662.0
5809891768516394.0,5809917965332735.0,5810066413958662.0
5809891768516394.0,5810040217142320.0,5810066413958662.0
5809891768516394.0,5810005288053867.0,5810066413958662.0
5809891768516394.0,5809952894421188.0,5810066413958662.0
5809891768516394.0,5809917965332735.0,5810066413958662.0
5809891768516394.0,5809900500788509.0,5810066413958662.0
5809891768516394.0,5810014020325982.0,5810066413958662.0
5809891768516394.0,5809987823509643.0,5810066413958662.0
5809891768516394.0,5809952894421190.0,5810066413958662.0
5809891768516394.0,5809944162149076.0,5810066413958662.0
5809891768516394.0,5809909233060622.0,5810066413958662.0
