Best,Mean,Worst
11738.418196984192,12068.458779908044,12761.561931745537
11738.418196984192,11867.002627370915,12215.284599183222
11737.828031513356,11800.924360948371,12025.79204495081
11737.828031513356,11764.369922392869,12002.185325656472
11737.828031513356,11747.541914921632,11877.532042198272
11737.828031513356,11739.948074160564,11753.445548041165
11737.828031513356,12169.222120507668,12855.86927010736
11737.828031513356,11919.926462165964,12755.803109358481
11737.828031513356,11768.179242648517,12004.586376911398
11737.828031513356,11743.422608571585,11755.79136957936
11737.828031513356,11739.953146944557,11750.917394489128
11737.828031513356,12052.410354804277,12756.441717586233
11737.828031513356,11874.241201116401,12445.431621286638
11737.828031513356,11807.610442325347,12028.608671915394
11737.828031513356,11747.849469186596,11870.878247526052
11737.828031513356,11739.674683600704,11748.915235806533
