Best,Mean,Worst,Diversity
421.21297927285667,439.68392580994185,462.87972158659363,7960.779102301169
416.80618177729593,428.31338577046256,452.86287351469065,7309.936183735792
412.7819693813181,421.4425606765931,439.45433542109765,4819.737453193152
412.4767450491832,417.40621629508706,427.43592065282155,2828.4675554499745
412.3240261970027,415.4767924828916,422.76688853736607,2749.2847417680377
412.28858105085146,413.7869730140734,420.3260979276995,1595.4400676420198
412.2318353838928,412.6800833584185,418.0618590053664,491.23109455618976
412.2318353838928,412.29561551074477,412.5465209575748,57.613857921667545
412.2318353838928,412.25241765309727,412.5174235975475,27.209582164402093
412.2318353838928,412.23325402556685,412.26570207790377,2.167323065491871
412.2318353838928,438.1479890776759,459.0503986578703,2649.09428596406
412.2318353838928,426.59510964376915,444.86016625239796,1809.2753202809595
412.2318353838928,419.4100031976994,431.5756091639151,1165.2766241342015
412.2318353838928,417.072566260214,423.59411551545304,852.432731433433
412.2318353838928,414.80681601063924,422.6388897208413,594.9646637187896
412.2318353838928,431.76933112775606,456.5811622839399,762.3193109441897
412.2318353838928,425.0257808545709,439.14197529053047,379.8920292850357
412.2318353838928,420.6090117244097,425.78181418830286,231.58260324348703
412.2318353838928,419.04663113143977,424.3772574070082,241.781810727738
412.2318353838928,415.0312844419208,421.4253437978591,172.82839845959853
