Best,Mean,Worst
4807273573291372.0,4816713482853655.0,4889281148318453.0
4557524472569764.0,4749368018886474.0,4822512385495145.0
4557524472569764.0,4646821547904983.0,4812658973527539.0
4557524472569764.0,4570281197617650.0,4812658973527539.0
4557524472569764.0,4557524472569762.0,4557524472569764.0
4557524472569764.0,4799856379054413.0,4822512385495145.0
4557524472569764.0,4785529903360911.0,4812658973527539.0
4557524472569764.0,4734233733157547.0,4812658973527539.0
4557524472569764.0,4595794647713428.0,4812658973527539.0
4557524472569764.0,4570281197617650.0,4812658973527539.0
4557524472569764.0,4774119528372062.0,4812658973527539.0
4557524472569764.0,4735041543192972.0,4812658973527539.0
4557524472569764.0,4633526282833478.0,4812658973527539.0
4557524472569764.0,4583037922665539.0,4812658973527539.0
4557524472569764.0,4557524472569762.0,4557524472569764.0
