Best,Mean,Worst
431.2648728030404,450.52866689846735,465.6171082115814
429.2058921275176,438.2630803760243,447.64005932171136
427.90626394253377,434.2693775191648,446.19991951647523
427.5798688500534,431.15737301174147,436.38262874087263
425.98184835216887,429.95609394064724,433.8360990254282
425.98184835216887,429.1359422208313,433.33856598565484
424.5674667292363,427.12497016854496,431.1034172970063
424.03687436735447,426.1473634797218,429.89809020244115
424.03687436735447,425.1025982354654,426.8752683845605
424.03687436735447,424.62261999373584,426.19907891752246
424.03687436735447,424.113625393661,424.51386999461306
424.03687436735447,424.04210278020673,424.07449282913865
424.03687436735447,424.03687436735447,424.03687436735447
