Best,Mean,Worst,Diversity
322686.6429301103,322937.1950108236,327482.92719268723,91657.35626172967
322686.6429301103,322696.3225014929,322699.2221211379,562.4846675815643
322686.6429301103,322695.83697504154,322699.2221211379,617.6605969900265
322686.6429301103,322693.7474248967,322697.84695247357,708.9929444713634
322686.6429301103,322692.8571324016,322697.84695247357,760.0594481316512
322686.6429301103,322696.2410828519,322699.2221211379,653.7641384443268
322686.6429301103,322695.6428222638,322698.2357800006,690.1285373388091
322686.6429301103,322693.16097225423,322697.84695247357,994.3383604045957
322686.6429301103,322692.2511809224,322697.84695247357,991.3606462113676
322686.6429301103,322690.12342893955,322697.84695247357,860.3306211131276
322686.6429301103,322696.1912713212,322699.2221211379,615.4147389149875
322686.6429301103,322695.6705484567,322698.2357800006,679.3248119644704
322686.6429301103,322693.2163967863,322698.2357800006,890.9520727404743
322686.6429301103,322692.5760141682,322697.84695247357,875.1364128876012
322686.6429301103,322691.264040293,322697.43717688153,815.1168968066922
