Best,Mean,Worst
16.142855241944055,16.8730582329608,18.738286888741
15.974805159677995,16.362583082645443,17.363697687555856
15.973335091497825,16.136884962305107,17.344648579831933
15.973335091497825,16.103683168982535,17.33699209480681
15.973035833738042,16.02197368519307,16.285758422383175
15.973035833738042,16.0126009197054,16.285758422383175
15.97293187103408,15.993312057934034,16.110761163993235
15.97293187103408,15.990951600616848,16.110761163993235
15.97293187103408,15.980069330750291,16.02297344259556
15.97293187103408,15.978141221071317,16.02297344259556
15.97293187103408,15.978039742835605,16.02297344259556
15.97293187103408,15.978034544700407,16.02297344259556
