Best,Mean,Worst,Diversity
498.4173980576824,520.676824955837,550.5962013052249,11216.67033155103
492.1489367724351,506.1841622580826,525.8571685277275,5795.819881950891
488.85670393989085,500.9634042034028,515.0265709139222,5634.774108120331
488.85670393989085,495.64479077523475,506.73560599576626,4387.721535310097
488.7630523892435,492.9418949606308,506.73560599576626,3379.9095914110603
488.40921516512793,490.54663074184646,499.2697095626636,2013.7463891251186
488.40921516512793,489.09386911651745,492.5344885278313,637.7122505231712
488.3534371677469,488.5903106053893,490.16785478238694,224.14498862710815
488.3438378565632,488.46144724640135,490.16785478238694,133.0119939197038
488.3438378565632,488.37901107074475,488.677176022544,39.75664499137275
488.3438378565632,488.3551931408747,488.677176022544,17.227114961122425
488.3438378565632,488.35241129349197,488.677176022544,13.35536298704909
488.3438378565632,517.9449507634017,530.3721403989474,1971.1100555372086
488.3438378565632,505.79920438910295,521.1568606855644,1757.0807678131855
488.3438378565632,496.7450639315636,509.98986091298565,1240.7753416631622
488.3438378565632,493.8311916580125,502.54607913052035,838.3844153369291
488.3438378565632,490.1258701467476,493.42404721233106,321.45550570840805
488.3438378565632,517.8167517961185,538.8980203743336,819.0517968337415
488.3438378565632,503.63755515056,518.0857213976241,448.592795771402
488.3438378565632,496.81965822384444,500.7757927745587,201.6288764812694
488.3438378565632,496.07166766593684,500.7757927745587,204.75226449334338
488.3438378565632,494.6682298886047,500.1153306891194,203.19475171313536
