Best,Mean,Worst
322379.1564151223,322983.06116110954,323484.29598070844
322379.1564151223,322900.9538788779,323484.29598070844
322365.9944379202,322791.81442309025,323329.1252573375
322365.9944379202,322683.6701434064,323327.1329033244
322362.004823051,322532.6769168351,323305.94280538696
322362.004823051,322482.9542209543,323305.94280538696
322362.004823051,322379.3326151386,322586.76833250414
322362.004823051,322365.9399402622,322373.13236991514
322362.004823051,322363.85767282255,322370.5612011558
322362.004823051,322363.65550071036,322370.5612011558
