Best,Mean,Worst
12757.678329545237,13126.955810001911,13575.560052948425
12757.678329545237,13000.870919190094,13509.934714452498
12757.678329545237,12822.74179636431,13003.053659381161
12752.620467954484,12772.12118832001,12977.638946543282
12751.494773933075,12759.144106299787,12763.820311113297
12751.494773933075,12756.699681670665,12760.648376563322
12750.04406880221,12753.953991545739,12759.191249911091
12750.04406880221,12751.791690746406,12758.6783265942
12750.04406880221,12750.499190216999,12751.568316872052
12750.04406880221,12750.1443471297,12750.9004653076
12750.04406880221,13164.30377547583,13552.16185866705
12750.04406880221,12975.117206292125,13438.02316819169
12750.04406880221,12914.979198267027,13142.294991169874
12750.04406880221,12832.320366706328,13090.83995641929
12750.04406880221,12785.711386274425,13054.333582471987
12750.04406880221,13061.046678519593,13419.94704723565
12750.04406880221,12854.963196459412,13262.30926871665
12750.04406880221,12772.142157241109,12972.436560781292
12750.04406880221,12767.961162088357,12972.436560781292
12750.04406880221,12754.41078160882,12760.648376563322
