Best,Mean,Worst,Diversity
317558.1012020733,318559.903250023,321590.4874021014,297772.82495729416
317558.1012020733,317966.6507042576,321590.4874021014,143357.14423317782
317551.2482217277,317565.8577078881,317584.6102380902,1867.4077358062495
317551.0004618357,317557.48836099677,317573.0011830061,1403.7511928512831
317551.0004618357,317553.4201998563,317570.46083946456,803.7640521078138
317551.0004618357,317551.6105381936,317562.9542291033,231.33349624840776
317551.0004618357,317551.00046183565,317551.0004618357,0.0
