Best,Mean,Worst
3302927.3938356666,3381726.2459421093,3569138.998938131
3301730.6077274266,3302867.5545302536,3302927.3938356666
3301730.6077274266,3302628.1973086055,3302927.3938356666
3301730.6077274266,3302089.6435598973,3302927.3938356666
3301730.6077274266,3301790.447032837,3302927.3938356666
3301730.6077274266,3329688.300089417,3569138.998938131
3301730.6077274266,3311755.9060629634,3473952.466027711
3301730.6077274266,3303204.652453361,3309669.352297815
3301730.6077274266,3302688.0366140176,3302927.3938356666
3301730.6077274266,3302269.1614761334,3302927.3938356666
3301730.6077274266,3351264.679452556,3535871.2729482753
3301730.6077274266,3339519.437865322,3535871.2729482753
3301730.6077274266,3303579.6517725154,3309669.352297815
3301730.6077274266,3302666.0987046524,3309669.352297815
3301730.6077274266,3301910.1256436612,3302927.3938356666
