Best,Mean,Worst
322686.6429301103,322937.1950108236,327482.92719268723
322686.6429301103,322696.35775258375,322699.2221211379
322686.6429301103,322694.91169609217,322698.2357800006
322686.6429301103,322691.9757792674,322697.84695247357
322686.6429301103,322691.1806479432,322697.43717688153
322686.6429301103,322696.1290931741,322699.2221211379
322686.6429301103,322695.896745712,322699.2221211379
322686.6429301103,322693.56999888516,322697.84695247357
322686.6429301103,322690.7764022128,322697.43717688153
322686.6429301103,322688.8447595625,322693.74108855496
322686.6429301103,322695.9290453943,322698.2357800006
322686.6429301103,322695.5788573639,322698.2357800006
322686.6429301103,322691.9294254679,322697.84695247357
322686.6429301103,322690.62000260263,322697.84695247357
322686.6429301103,322688.9418043228,322697.84695247357
