Best,Mean,Worst
417.2159545779187,431.9225426961663,450.3249310726159
413.0787206180898,422.4040020297418,438.6296968036777
411.70251474374663,415.84646972472547,427.31424134406865
407.3840604996012,412.9867607773649,418.3733599187466
407.3840604996012,411.7768131229933,416.28640803940795
407.3840604996012,410.5350103761978,413.1449382579514
407.3840604996012,410.0587609942011,412.1469468428754
407.3564745506817,409.50865099693647,412.1469468428754
407.3564745506817,408.80246489393534,411.3941596155713
407.3564745506817,408.6914800771985,410.15486780628635
407.3327787244051,408.25791458264587,409.7811755877146
407.2948307072837,407.9264100863326,408.7591730837252
407.2756683030526,407.5671645278323,408.4873649856331
407.2756683030526,407.4291622047082,408.2429211958899
407.2590558909076,407.3265760750097,407.6165175863183
407.257962232222,407.29821712141586,407.6165175863183
407.257962232222,407.27471315997866,407.33164275893256
407.257962232222,407.264214039947,407.2756683030526
407.257962232222,407.2590662675006,407.2756683030526
407.257962232222,430.6465944980033,455.38988145516237
407.257962232222,420.0020173911071,450.11046903417713
407.257962232222,415.52465090133427,428.74749922888617
407.257962232222,412.2034521410669,425.05125689836666
407.257962232222,410.1402682022425,416.9255036702057
407.257962232222,431.78185651045817,448.74035959030715
407.257962232222,425.41319507110984,441.6226713038023
407.257962232222,416.9239263349408,433.40004583163324
407.257962232222,412.4308769673086,416.7569804330434
407.257962232222,410.7225560137643,414.5821413201707
