Best,Mean,Worst
325930.3621695296,326364.5145532941,326865.68325269275
325926.7421905818,326247.378134168,326818.9104610068
325925.7035184026,326011.10009545455,326491.6494467976
325923.492267686,325992.93294164614,326491.6494467976
325923.492267686,325963.27360884834,326491.6494467976
325921.67808225943,325930.6385433809,325952.30203009996
325921.67808225943,325925.37350556086,325942.9647528901
325921.67808225943,325923.8023140217,325936.5668146633
325921.67808225943,325922.542481929,325936.5668146633
325921.67808225943,325922.44824763865,325936.5668146633
325921.67808225943,325922.4389082782,325936.5668146633
