Best,Mean,Worst
12757.678329545237,13126.955810001911,13575.560052948425
12756.041899745127,12917.950693558985,13514.208167270537
12756.041899745127,12785.272566139778,12985.38576404476
12750.331361313332,12769.073646089562,12930.64368240351
12750.331361313332,12764.579206359907,12930.64368240351
12750.25975794482,12753.966826487134,12764.577213140801
12750.04406880221,12751.247952805448,12756.041899745127
12750.04406880221,12750.251200010662,12750.825904688767
12750.04406880221,12750.09799108786,12750.25975794482
12750.04406880221,12750.065637716469,12750.25975794482
12750.04406880221,12750.044068802208,12750.04406880221
