Best,Mean,Worst
396.2484046078191,413.72463470202484,442.42437085898075
387.07902715760963,401.04259033409164,418.62596337894695
384.40292616906805,394.24722368416866,413.34949739861025
383.9903236839034,390.85645589091473,400.616995613316
383.7877781156066,389.4050878087513,398.30737534036615
382.0762403903584,386.4487705927203,393.85893218190097
382.0762403903584,384.74148301443245,390.37926866074304
381.7953780724272,383.6404042208753,385.9568396492193
381.48494818272707,382.9998960322017,385.0075915163859
381.4770464378797,382.50368050995934,383.66754793560943
381.4770464378797,381.93570336194887,383.31422601631624
381.4770464378797,381.5780252821611,381.9741705108113
381.4770464378797,381.4847650905559,381.5479130476906
381.4770464378797,381.47982998600355,381.48907842942305
381.4770464378797,407.40925686854376,425.6197922942022
381.4770464378797,402.89548663496953,414.9351206888895
381.4770464378797,398.11420033002094,407.5179277454698
381.4770464378797,394.92058278594425,406.5327147778406
381.4770464378797,392.2676485558966,404.4019453852097
381.4770464378797,407.2633769006068,428.3370869207681
381.4770464378797,395.96932564473263,405.9607598749019
381.4770464378797,391.95547181179137,397.6969204558946
381.4770464378797,390.72593646296866,397.6969204558946
381.4770464378797,387.95960290494776,394.72967458136657
