Best,Mean,Worst
322142.11542969756,323544.0582131039,325907.36927374586
322142.11542969756,323382.2619477982,325907.36927374586
322142.11542969756,322356.2037522219,325907.36927374586
322142.11542969756,322145.2450146841,322168.7079265747
322142.11542969756,322142.7679446378,322148.79370569286
322140.35391761607,322142.66230686806,322148.79370569286
322140.35391761607,322142.47140118165,322148.79370569286
322140.35391761607,322141.92339509417,322143.5332376392
322140.35391761607,322141.88000819803,322143.5332376392
322140.35391761607,322141.64742889156,322142.11542969756
322140.35391761607,322141.39766437805,322142.11542969756
