Best,Mean,Worst,Diversity
325930.3621695296,326364.5145532941,326865.68325269275,65752.84560667258
325924.23784497567,326234.8231840819,326818.9104610068,62487.84817528457
325921.79436908686,326089.27467579744,326568.7150186803,45536.9368048067
325921.79436908686,325972.0161768701,326491.6494467976,15029.72083703609
325921.67808225943,325934.27394148277,325946.66405108554,1989.2466456367401
325921.67808225943,325927.64616513986,325936.5668146633,1220.6492708376609
325921.67808225943,325924.3426837352,325936.5668146633,738.6362043446861
325921.67808225943,325922.3331091151,325925.7035184026,211.76453847560333
325921.67808225943,325921.6967609803,325921.79436908686,6.160336468368769
325921.67808225943,325921.6816072785,325921.7485826409,1.3395072478451766
325921.67808225943,325921.6816072785,325921.7485826409,1.3395072478451766
325921.67808225943,325921.67808225943,325921.67808225943,0.0
