Best,Mean,Worst,Diversity
17813246.342001736,18608088.104529142,22034480.84205424,847053428.8440548
17813246.342001736,18332384.35299214,19735818.03408183,542804905.9854448
17813246.342001736,17979967.993239004,19334512.862561908,235294088.03116798
17813246.342001736,17881527.09569003,19334512.862561908,104098048.49981864
17813246.342001736,17813246.342001725,17813246.342001736,0.0
17813246.342001736,18558124.86336212,20562687.699221842,180924664.8636828
17813246.342001736,18256204.528536465,19737876.86445456,128656955.16350853
17813246.342001736,17873731.145592753,19022942.41382204,22984225.364585772
17813246.342001736,17813246.342001736,17813246.342001736,0.0
17813246.342001736,18622411.01415627,20442205.583963532,52889146.88408452
17813246.342001736,18117756.468132075,19398299.53928035,24485815.22368097
17813246.342001736,17951841.537769485,19199198.29967923,12473567.619097453
17813246.342001736,17813246.342001736,17813246.342001736,0.0
