Best,Mean,Worst
492.62668972137567,507.93602941958807,541.5355551600313
489.70153028830805,500.14680665411095,516.9628148061093
486.53575279646356,495.1971615462115,503.60773324000786
485.27823108197197,492.62465920349297,502.790638877137
485.27823108197197,491.0294502228973,502.60914251481887
485.2036122034674,489.24080725182813,497.8489022537963
485.1262864330604,488.36077305413994,497.8489022537963
484.8983618698452,487.3539216837473,493.5902649996645
484.8983618698452,486.7990094724067,491.50079729965955
484.8983618698452,486.3470454535898,489.78796406215747
484.6782890714514,485.54086118910146,488.7858944159784
484.67043335963314,485.3130295498231,486.65132277012725
484.67043335963314,485.14685605022197,486.65132277012725
484.67043335963314,485.07020055942,486.65132277012725
484.67043335963314,485.0412276137734,486.65132277012725
484.67043335963314,485.0155983725575,486.36763335601506
484.67043335963314,484.9960054646107,486.36763335601506
