Best,Mean,Worst
109.95264270380821,117.0794393630074,126.76070349160648
106.25853432387682,110.91541036987226,114.42741965346045
106.25853432387682,109.09282877344876,113.2758439124508
106.25853432387682,108.4406587301003,110.48661279936123
106.25853432387682,107.89474755526946,110.48661279936123
106.25853432387682,114.28876367685037,124.81879166099642
106.25853432387682,111.22620687044814,115.47787485999046
106.25853432387682,109.83837449075202,115.47787485999046
106.25853432387682,108.93752971594206,115.47787485999046
106.25853432387682,108.20009218732795,109.9267398599275
106.25853432387682,113.27935698482045,124.68264679981988
106.11543663307457,109.56287901344982,114.94049145614636
106.11543663307457,108.56416341163371,111.53858475896088
106.08106102655594,107.35777068474913,109.94834138852406
106.05596245737611,106.99263180829132,109.00387567626345
106.05596245737611,106.7124718355137,107.75685612899329
106.03971227771571,106.31709635409668,107.43981954292695
106.03971227771571,106.28341428230058,106.94676472055441
105.86677441897741,106.15329638133456,106.87529679423547
105.86677441897741,106.03331406296165,106.1971561821772
105.86677441897741,105.99761821596425,106.1971561821772
105.77142929542244,105.92167075610516,106.11645949285187
105.77142929542244,105.89331798134656,106.11645949285187
105.77142929542244,105.83333805889758,106.11645949285187
105.77142929542244,105.78249767244706,105.86677441897741
