Best,Mean,Worst
11684.491484575186,12083.09774058227,12755.611699545232
11684.491484575186,11906.22344990056,12590.496442541165
11684.491484575186,11777.74382817166,12047.851735080922
11684.491484575186,11716.063146067852,11858.305361532162
11684.491484575186,11697.899124290898,11857.773399297466
11684.491484575186,12136.457094974441,12567.27588459415
11682.657993559678,11846.849234912428,12154.989937872771
11682.657993559678,11760.293480578053,12086.919373725204
11682.657993559678,11705.423935976858,12005.81170714398
11682.155471113632,11686.969839572701,11696.048190531808
11682.155471113632,11684.159860508187,11686.305568908345
11681.866440534788,11683.906496788306,11686.305568908345
11681.75027723847,11683.58459389814,11686.305568908345
11681.75027723847,11682.607876806207,11684.930157775607
11681.75027723847,11682.203845029984,11684.21086620395
11681.75027723847,11682.003542921373,11682.408041978202
11681.75027723847,12237.058352132837,12818.683425689454
11681.75027723847,11890.825962073306,12584.480741156614
11681.75027723847,11755.957189666355,12133.526573194318
11681.75027723847,11694.376270642408,11838.415775057045
11681.75027723847,11684.486670684895,11690.502825220632
