Best,Mean,Worst
14247.703061928267,14575.353732675536,15235.5013099461
14234.412909538221,14345.548042252436,14946.10970486371
14234.412909538221,14327.753367738362,14929.985238507568
14234.412909538221,14283.124465381767,14601.328679604554
14234.412909538221,14252.025330897613,14379.377917534675
14234.291321107161,14243.417563419327,14297.881059625355
14234.291321107161,14239.75432002155,14293.27838721419
14234.291321107161,14239.53247698475,14293.27838721419
14234.291321107161,14238.805399751644,14293.27838721419
14234.291321107161,14238.725518462938,14293.27838721419
14234.291321107161,14238.339659250687,14293.27838721419
