Best,Mean,Worst
11850.325360874873,12212.96367407671,12888.072142773326
11848.410882466476,12085.440211459378,12756.066936807154
11847.655234335058,11924.933829448479,12278.752327116505
11847.655234335058,11870.048728268082,12045.719979028378
11846.688368922287,11859.477859824055,12016.094783802484
11846.688368922287,11849.522211911612,11854.40371283848
11846.688368922287,11848.6515854952,11851.37905399212
11846.688368922287,11847.938753487755,11849.928640563747
11846.688368922287,12178.920914921258,12891.4921106089
11846.688368922287,11994.745131824302,12701.614554173395
11846.688368922287,11943.552306721394,12046.581025587953
11846.688368922287,11890.787234519992,12014.19638591841
11846.688368922287,11851.685309419117,11863.299659299646
11846.688368922287,12072.183403638375,12707.975003242975
11846.688368922287,11930.02320950736,12278.752327116505
11846.688368922287,11867.702052517392,12007.392935801849
11846.688368922287,11866.351341984524,12007.392935801849
11846.688368922287,11857.556170296953,11999.944033235
