Best,Mean,Worst
13504.935525505896,13846.11844874562,14724.85367714697
13504.935525505896,13714.935176780718,14281.5134308311
13504.935525505896,13628.181126652931,14170.084563391307
13504.911119425233,13568.825137294532,13811.868958448827
13504.287497254338,13542.250781982573,13685.31773785468
13504.287497254338,13522.185052659095,13685.31773785468
13504.287497254338,13511.047134507491,13570.7752815859
13504.287497254338,13508.044414023752,13569.586263334213
13504.287497254338,13507.055500739609,13554.523240853758
13504.287497254338,13504.463097845373,13506.632597624102
