Best,Mean,Worst
14100.887706557185,14454.65095016191,15306.12424269036
14099.077216247495,14284.406015184275,15007.86069740755
14098.569095864197,14241.091427093193,14796.919664282017
14098.404350244662,14163.981496574652,14402.844394026491
14096.19595974105,14151.616817385646,14400.038277600634
14096.19595974105,14137.970240349945,14301.471064292566
14096.19595974105,14125.809135756004,14301.471064292566
14096.19595974105,14124.810274362846,14301.471064292566
14096.19595974105,14124.570024708493,14297.174191588838
14096.19595974105,14124.276395303206,14293.674739606282
