Best,Mean,Worst,Diversity
3364.336344592305,3389.349800297742,3439.113910406224,5680.184250478901
3364.336344592305,3374.2479950810107,3434.0172933495214,2603.3746899423036
3364.336344592305,3367.4132409593017,3377.409380449274,722.424873058203
3364.2068456813276,3365.732582846187,3371.1883231373877,397.8725817071877
3364.2068456813276,3364.9873797962346,3370.78710207511,243.03383040753533
3364.2068456813276,3364.6265786062577,3369.9217143367837,136.62766780897118
3364.2068456813276,3364.2529351956814,3364.486056449039,15.174101396738479
3364.2068456813276,3387.409164040821,3434.007725681005,5393.076500371809
3364.2068456813276,3378.41457316877,3434.007725681005,3524.8457073430077
3364.2068456813276,3373.177872079764,3399.144601271674,2492.2146004250576
3364.2068456813276,3369.702936478967,3398.961488368786,1793.9088202869148
3364.2068456813276,3364.828051882572,3372.599270525584,203.52891325795144
3364.2068456813276,3376.6422806964742,3425.7555706844914,2760.718987179693
3364.2068456813276,3371.8939227020246,3425.7555706844914,2064.1183423452107
3364.2068456813276,3366.263756389043,3382.3654737155366,643.3539182134678
3364.2068456813276,3364.40072087681,3364.9590452197303,39.059824341446074
3364.2068456813276,3364.27637285908,3364.9590452197303,23.440745671993227
