Best,Mean,Worst,Diversity
114.60673976374655,121.77273095229597,127.24808329029808,746.2932703025815
113.36449884383066,118.00915984655467,122.95092266177791,691.0190882262837
113.25881693225102,115.42918093764854,118.6660391841813,420.36077835485935
113.23618839620165,114.29818316300569,117.42054220851018,281.11719215876803
113.09942095215061,113.34257456998667,114.00063770274298,45.07688252720753
113.04227773854083,113.25227300270981,113.91833236604043,34.25466760135343
113.04227773854083,113.20680809265926,113.65193279455468,22.770790080821044
113.04227773854083,113.1740770171231,113.5364424389016,23.466215313203264
113.04227773854083,113.14226399860232,113.28329998260557,17.8060178604281
113.04227773854083,121.12318683512606,127.24581316782348,814.3701515353853
113.04227773854083,117.31700987215443,121.47848328284516,601.7978674187158
113.04227773854083,114.89291097266559,121.07849204609265,384.1296050151721
113.04227773854083,113.83874649324223,116.14868658834284,174.8954179696571
113.04227773854083,113.49757664823895,115.46553920616554,123.42194971339562
113.04227773854083,121.61359639048733,127.58353258231334,749.594681134257
113.04227773854083,117.61121788915287,125.2390962865597,748.3435496153667
113.04227773854083,115.26397101770348,123.10174497233054,537.7282593654803
113.04227773854083,113.85470418557773,117.9250957956531,214.57288655550508
113.04227773854083,113.57032067911716,116.64731705003494,155.05449430561066
