Best,Mean,Worst
5057427312796310.0,5704726930050178.0,5920493469134803.0
4557524472569764.0,5362006831136018.0,5920493469134803.0
4557524472569764.0,4844013065647410.0,5920493469134803.0
4557524472569764.0,4689413959236950.0,5920493469134803.0
4557524472569764.0,4557524472569762.0,4557524472569764.0
4557524472569764.0,5272692484981510.0,5920493469134803.0
4557524472569764.0,5044602022498179.0,5920493469134803.0
4557524472569764.0,4777571970782973.0,5920493469134803.0
4557524472569764.0,4625672922398014.0,5920493469134803.0
4557524472569764.0,4557524472569762.0,4557524472569764.0
4557524472569764.0,5550271864588077.0,5920493469134803.0
4557524472569764.0,5007513829178477.0,5920493469134803.0
4557524472569764.0,4745663052161093.0,5057427312796310.0
4557524472569764.0,4645682484115784.0,5057427312796310.0
4557524472569764.0,4595692200093129.0,5057427312796310.0
