Best,Mean,Worst
3517841.906467,3540080.893353481,3586460.3300370867
3517841.906467,3529843.45204573,3586460.3300370867
3517841.906467,3524885.9691374176,3529815.2519228263
3517841.906467,3522233.058524014,3529815.2519228263
3517841.906467,3520411.226637587,3527491.7173257964
3517841.906467,3535501.4327944308,3586460.3300370867
3517841.906467,3531062.4596514916,3586460.3300370867
3517841.906467,3524342.6240923875,3529815.2519228263
3517841.906467,3522295.478661819,3529815.2519228263
3517841.906467,3520406.2652105778,3529815.2519228263
3517841.906467,3544074.782240958,3638286.7897780673
3517841.906467,3524020.7638912327,3529815.2519228263
3517841.906467,3521128.439052187,3529815.2519228263
3517841.906467,3519676.0268467367,3527491.7173257964
3517841.906467,3518694.848623416,3523820.5514324913
