Best,Mean,Worst
5057427312796310.0,5704726930050178.0,5920493469134803.0
4557524472569764.0,5345826515103321.0,5920493469134803.0
4557524472569764.0,4968844734755688.0,5920493469134803.0
4557524472569764.0,4607514756592416.0,5057427312796310.0
4557524472569764.0,4557524472569762.0,4557524472569764.0
4557524472569764.0,5489538558269798.0,5920493469134803.0
4557524472569764.0,5298265794297080.0,5920493469134803.0
4557524472569764.0,4963280987157888.0,5920493469134803.0
4557524472569764.0,4764399385270933.0,5920493469134803.0
4557524472569764.0,4608864785605168.0,5057427312796310.0
4557524472569764.0,5550271864588077.0,5920493469134803.0
4557524472569764.0,5111400443313679.0,5920493469134803.0
4557524472569764.0,4738826075955363.0,5920493469134803.0
4557524472569764.0,4608864785605168.0,5057427312796310.0
4557524472569764.0,4608864785605168.0,5057427312796310.0
