Best,Mean,Worst,Diversity
322142.11542969756,323544.0582131039,325907.36927374586,345631.1396948061
322142.11542969756,322912.2901859676,325907.36927374586,237263.35190143547
322142.11542969756,322372.8328183162,325610.0892789773,81736.28350203723
322142.11542969756,322351.230916645,325610.0892789773,75869.34984081413
322141.82618372334,322319.5868368024,325610.0892789773,67099.81937860197
322141.82618372334,322143.29921890737,322169.84065753315,551.0759907101747
322141.82618372334,322141.9434761043,322143.8827853694,43.99261283688247
322141.82618372334,322141.9434761043,322143.8827853694,43.99261283688247
322141.82618372334,322141.92901380564,322143.8827853694,39.07543127523968
322141.82618372334,322141.82618372334,322141.82618372334,0.0
