Best,Mean,Worst
3090609.6426712666,3090948.609772709,3091362.902896697
3090609.6426712666,3090760.2947163517,3091362.902896697
3090609.6426712666,3090609.6426712656,3090609.6426712666
3090609.6426712666,3090760.2947163517,3091362.902896697
3090609.6426712666,3090722.63170508,3091362.902896697
3090609.6426712666,3090609.6426712656,3090609.6426712666
3090609.6426712666,3090910.9467614377,3091362.902896697
3090609.6426712666,3090760.2947163517,3091362.902896697
3090609.6426712666,3090722.63170508,3091362.902896697
3090609.6426712666,3090647.305682537,3091362.902896697
3090609.6426712666,3090609.6426712656,3090609.6426712666
