Best,Mean,Worst
3626358.24866196,3752000.503966324,3834214.010044812
3626358.24866196,3696099.2241477347,3830824.7066941364
3626358.24866196,3651633.094181706,3825947.2796303025
3626358.24866196,3629417.3274562256,3687539.8245472787
3626358.24866196,3626358.24866196,3626358.24866196
3626358.24866196,3795029.503016366,3830824.7066941364
3626358.24866196,3714019.11811017,3830824.7066941364
3626358.24866196,3663146.3749553175,3830824.7066941364
3626358.24866196,3626358.24866196,3626358.24866196
3626358.24866196,3779580.898868712,3830824.7066941364
3626358.24866196,3721300.040253325,3830824.7066941364
3626358.24866196,3642699.7291521006,3830824.7066941364
3626358.24866196,3626358.24866196,3626358.24866196
