Best,Mean,Worst,Diversity
3331.696723557904,3368.6602606724846,3476.970084794808,8851.298396135302
3331.696723557904,3348.9760327439753,3425.8064597903704,4704.785571401377
3331.696723557904,3336.8602903548185,3367.999607664239,1512.4737681855909
3331.6957971751244,3332.8723033457113,3338.2247864124392,335.7638322103335
3331.6957971751244,3332.4977877154984,3338.072373606952,235.64526212398005
3331.6957971751244,3331.812883778303,3332.476116861489,36.7847329081319
3331.6957971751244,3331.7200604436525,3331.868095254832,7.660449247565339
3331.6957971751244,3331.708727496242,3331.868095254832,4.713113855575557
3331.6957971751244,3331.6958434942635,3331.696723557904,0.017601272813408286
3331.6957971751244,3331.6957971751244,3331.6957971751244,0.0
