Best,Mean,Worst
317954.2091451402,318547.51739003294,320842.7500679258
317954.2091451402,317973.99166655436,317991.5288393856
317954.2091451402,317967.7030017398,317990.02879365213
317954.2091451402,317960.78515562176,317990.02879365213
317954.2091451402,317956.95996827027,317967.9632607909
317954.2091451402,318118.9121018978,320835.11888621055
317954.2091451402,317970.09284589445,317992.98200880655
317954.2091451402,317960.07141120796,317981.55717968056
317954.2091451402,317956.42833523813,317975.8362046705
317954.2091451402,317954.7780637009,317965.5875163546
317954.2091451402,318406.01517978654,320842.7500679258
317954.2091451402,318113.9071666814,320833.14797663374
317954.2091451402,317966.2115020255,317991.5288393856
317954.2091451402,317962.38304409647,317981.55717968056
317954.2091451402,317956.6036066048,317967.9632607909
