Best,Mean,Worst
319.5090886212469,337.7331571205286,362.1860472954646
318.33409208118195,327.92182294548917,349.42691361321135
311.74184342440105,321.9291539490486,336.2440587225641
311.48653249763737,319.2743844415115,334.79215987803934
311.48653249763737,316.7170887238415,331.82057530735904
311.48653249763737,315.80069269787276,331.82057530735904
310.08098881081816,313.37957411858827,316.9827607679695
310.0570616668764,312.73919702972523,316.5540755601147
310.0570616668764,312.11882787377516,315.6675274255232
309.83562469679947,311.50715410981945,315.6675274255232
309.83562469679947,311.2265442112575,315.4357452361745
309.83562469679947,310.77141159818376,314.99499532375336
309.7776041821288,310.62736064134833,314.99499532375336
309.7706256973345,310.4163283799518,314.99499532375336
309.7370033303747,310.3766744869091,314.99499532375336
309.7370033303747,310.35917836358806,314.99499532375336
309.7231119344889,310.31124420043227,314.9729965196119
309.7231119344889,310.2995083037814,314.9729965196119
309.7231119344889,310.2905303449837,314.9729965196119
309.7231119344889,310.2854271119493,314.9729965196119
309.7231119344889,310.28372896141593,314.9729965196119
309.7231119344889,310.02162146574,312.8394639511004
