Best,Mean,Worst,Diversity
76.46303273862027,84.78549362910043,94.70661975105394,1275.1946364662822
76.39106769008518,80.30979477126759,84.78729804642307,670.6450977958872
75.87261844232194,77.4901324537212,84.78729804642307,417.5590510147865
75.87261844232194,76.41942990320433,79.37227364502533,116.49877336053788
75.87230253608334,76.02942095255258,76.3867381467676,34.50683881263163
75.87230253608334,75.93930088431581,76.2541185692622,18.69758332063863
75.87230253608334,75.89517905011807,76.08439409026943,7.530858165227869
75.87230253608334,75.87750584003838,75.93659961928515,1.805282926197691
75.87230253608334,75.87246048920262,75.87261844232194,0.031590623859756306
75.87230253608334,75.87233412670716,75.87261844232194,0.01137262458951227
75.87230253608334,75.87233412670716,75.87261844232194,0.01137262458951227
75.87230253608334,75.87233412670716,75.87261844232194,0.01137262458951227
75.87230253608334,75.87230253608331,75.87230253608334,0.0
