Best,Mean,Worst
13037.287878890611,13298.441341161906,14078.737575798415
13036.278981352216,13089.626314195699,13330.001494937896
13036.278981352216,13070.975445224127,13330.001494937896
13036.278981352216,13046.476989327422,13092.610748287298
13034.993094104299,13039.200847901258,13067.665496449199
13034.993094104299,13349.927680572855,14404.171373242065
13034.993094104299,13158.1144246399,13731.190617371345
13034.993094104299,13063.617764995279,13293.283587548814
13034.993094104299,13040.879234072923,13067.839424572432
13034.993094104299,13037.349516618911,13044.330439860698
13034.993094104299,13328.866489954438,13783.208073011594
13034.993094104299,13161.12860244723,13729.89873474801
13034.993094104299,13065.468946048477,13238.643327705759
13034.663860231913,13048.792106238378,13238.643327705759
13034.663860231913,13036.371637790948,13038.698562009591
13034.663860231913,13035.420709453723,13037.194038746826
13034.531171215536,13035.105846963892,13036.114038776743
13034.531171215536,13034.734284379001,13034.993094104299
13034.531171215536,13034.678863086268,13034.993094104299
13034.531171215536,13034.584246822082,13034.663860231913
